ORDER_ID,VENDOR_ID,SUPERVISOR_ID,PICKUP_CITY_NAME,PICKUP_GEO_REGION_ID,PICKUP_ZONE_ID,PICKUP_ZONE_NAME,DROP_CITY_NAME,DROP_GEO_REGION_ID,DROP_ZONE_ID,DROP_ZONE_NAME,ORDER_STATUS,ITEMS_LIST,PACKAGE_NAME,ADD_ONS,ORDER_CREATED_TS_IST,ORDER_UPDATED_TS_IST,SHIFTING_TS_IST,VENDOR_OWNER_ACCEPTED_TS_IST,SUPERVISOR_ACCEPTED_TS_IST,TRIP_STARTED_TS_IST,SHIFTING_STARTED_TS_IST,PICKUP_COMPLETED_TS_IST,ORDER_COMPLETED_TS_IST,ORDER_CANCELLED_TS_IST,OTA_FLAG,OTA_BREACH_TAT_MINUTES,CLASSIFICATION,VENDOR_BUCKET_TYPE,SHIFTING_TYPE,PICKUP_FLOOR,DROP_FLOOR,PICKUP_LIFT_STATUS,SAME_DAY_OR_SCHEDULED,PEAK_OR_NON_PEAK_DAYS,FINAL_FARE,SURGE_MULTIPLIER,TOTAL_ORDER_FARE,TOTAL_TICKETS,VENDOR_SUPERVISOR_TICKETS,VENDOR_OWNER_TICKETS,CUSTOMER_TICKETS,DETRACTOR_TICKETS,PORTER_SUPPORT_TICKETS,SPRINKLR_TICKETS,FCR_TICKETS,SPRINKLR_SESSION_COUNT,FIRST_CONTACT_RESOLUTION_FLAG,ESCALATED_TO_CITY_TEAM_FLAG,AVG_RESOLUTION_TAT,ISSUE_SUBISSUE_DICTIONARY,DRY_RUN_DISTANCE_KMS,INITIAL_CFT,FINAL_CFT,ON_TIME_DELIVERY_FLAG,IS_MODIFICATION_DONE,DEALLOCATION_STATUS
2261136,7147,19674,Kolkata,9,294,Central Zone,Kolkata,9,294,Central Zone,completed,"1 Bed frame Double Bed, 1 TV/Monitor 29"" to 43"", 2 Bed frame Single Bed, 1 Sofa 3 Seater, 10 Cartons Porter Carton Box, 6 Gunny bag Gunny Bags, 1 AC/Cooler/Fan AC (Split), 1 Fridge Large 300-450 Ltrs, 1 Mattress Single Mattress, 2 Mattress Single Mattress, 2 Mattress Double Mattress, 2 Almirah/Wardrobe Medium (3-6 feet wide), 1 Bathroom Utility Geyser, 1 Washing Machine Washing Machine, 2 Kitchen Utility Gas Cylinder, 1 Kitchen Utility Gas Stove, 1 Kitchen Utility Water purifier, 1 Kitchen Utility Microwave / OTG, 4 Chairs Office Chair, 2 Kitchen Utility Utensil Rack, 2 Tables Study/Computer Table, 1 Accessories TV Stand/Trolley, 1 Accessories Bar Unit, 4 Home Utility Bucket, 6 Bags Cabin/Small suitcase, 1 Bags Medium suitcase ",3 BHK Small,"Geyser Uninstallation for Bathroom Utility (Geyser), Water Purifier Uninstallation for Kitchen Utility (Water purifier), Single-layer packing, Unpacking all the packed items, Dismantling and reassembly of basic furniture",2026-01-09 14:36:46.114000,2026-01-16 05:04:23.451000,2026-01-14 00:30:00.000000,2026-01-09 09:28:14.626000,2026-01-13 13:20:41.306000,2026-01-13 18:01:02.484000,2026-01-13 18:01:47.597000,2026-01-15 23:33:31.999000,2026-01-16 05:04:23.439000,,On_Time,,Detractor,Bronze,intra_city,0,1,ServiceLift,Scheduled,Non Peak Days,8513.9000000000000000000000000,,8513.9000000000000000000000000,4,0,0,3,1,0,0,2,1,Yes,No,5709.120000000000000,{Cancellation: Customer wants to add Extra material in same Quotation; Customer RNR: RNR; Payment related: Online; Service Related: Crew Behaviour / Hygiene},0.04353885849,742,784,,Yes,false
2321494,8063,31828,Bangalore,3,178,Hoskote,Bangalore,3,180,Nagawara,completed,2 Bed frame Double Bed ,1 RK,Dismantling and reassembly of basic furniture,2026-01-25 18:59:23.413000,2026-01-25 23:24:29.969000,2026-01-25 20:30:00.000000,2026-01-25 14:02:27.880000,2026-01-25 15:01:58.100000,2026-01-25 15:02:07.240000,2026-01-25 16:03:07.227000,2026-01-25 16:30:26.666000,2026-01-25 23:24:29.966000,,,,Detractor,Bronze,intra_city,0,0,ServiceLift,Same Day,Non Peak Days,3033.6000000000000000000000000,1.4000000000000000000000000,3033.6000000000000000000000000,3,0,1,1,1,0,0,1,5,Yes,No,1959.676666666666667,"{Changes in order requirement: Add on Services related issue (Electrician, carpenter, etc); Changes in order requirement: Add on Services related issue (Electrician, carpenter, etc); Customer RNR: RNR}",6.629004921,180,180,,Yes,true
2312806,7367,34097,Bangalore,3,179,Jigani,Bangalore,3,179,Jigani,completed,"2 Sofa Single, 1 TV/Monitor Upto 28"", 2 Sofa Double, 1 Mattress Single Mattress, 2 Almirah/Wardrobe Medium (3-6 feet wide), 2 Kitchen Utility Gas Cylinder, 1 Kitchen Utility Gas Stove, 1 Kitchen Utility Utensil Rack, 1 Others Piano/Guitar, 1 Bags Medium suitcase ",1 BHK Small,Single-layer packing,2026-01-23 21:06:03.895000,2026-01-25 04:39:07.547000,2026-01-25 00:30:00.000000,2026-01-23 15:37:29.379000,2026-01-24 17:51:16.687000,2026-01-24 20:18:08.827000,2026-01-24 21:09:18.180000,2026-01-24 23:02:47.674000,2026-01-25 04:39:07.543000,,,99,Detractor,GoldPlus,intra_city,0,0,ServiceLift,Scheduled,Non Peak Days,3509.0000000000000000000000000,1.2000000000000000000000000,3509.0000000000000000000000000,1,0,0,0,1,0,0,1,0,Yes,No,4165.680000000000000,{Service Related: Crew Behaviour / Hygiene},8.754575235,261,261,,No,false
2236339,10248,33663,Mumbai,1,35,Zone 03,Mumbai,1,35,Zone 03,completed,"1 TV/Monitor 29"" to 43"", 1 Sofa 3 Seater, 5 Gunny bag Gunny Bags, 1 Fridge Large 300-450 Ltrs, 1 Mattress Double Mattress, 6 Bags Large suitcase, 1 Washing Machine Washing Machine, 1 Chairs Office Chair, 4 Chairs Dining Table Chairs, 2 Tables Bed Side Table, 1 Tables Study/Computer Table, 1 Tables Center Table, 1 Tables Dining Table, 1 Vehicle Scooter, 1 Home Utility Small plant, 2 Home Utility Medium plant, 1 Bags Cabin/Small suitcase, 2 Bags Medium suitcase, 2 Cartons For kitchen cabinet, 4 Cartons For clothes & accessories, 2 Cartons For books & stationery, 2 Cartons For shoes, 2 Cartons For kids items, 3 Cartons For other items ",2 BHK Small,"Multi-layer packing, Unpacking all the packed items",2026-01-02 15:24:20.039000,2026-01-06 01:03:56.196000,2026-01-05 16:30:00.000000,2026-01-02 10:02:36.034000,2026-01-05 10:33:37.869000,2026-01-05 10:51:46.130000,2026-01-05 11:08:37.328000,2026-01-05 17:28:37.114000,2026-01-06 01:03:56.192000,,On_Time,,Detractor,GoldPlus,intra_city,0,0,ServiceLift,Scheduled,Non Peak Days,6590.3000000000000000000000000,1.0000000000000000000000000,6590.3000000000000000000000000,2,0,0,1,1,0,0,0,5,No,No,705.270000000000000,{Changes in order requirement: Location Changes; Customer RNR: RNR},0.05004130288,401,490,,Yes,false
2234790,15339,27632,Bangalore,3,185,Marathalli,Bangalore,3,,,completed,"3 TV/Monitor Upto 28"", 20 Cartons Porter Carton Box, 2 Cartons Self Carton Box, 3 Chairs Office Chair, 1 Chairs Bean bag / Baby Chair, 2 Tables Study/Computer Table, 2 Vehicle Bicycle, 1 Others Inverter/UPS, 2 Others Piano/Guitar, 4 Bags Medium suitcase ",1 BHK Medium,Single-layer packing,2026-01-01 21:54:33.578000,2026-01-08 13:38:15.005000,2026-01-03 18:30:00.000000,2026-01-02 21:29:34.054000,2026-01-03 10:44:18.787000,2026-01-03 10:44:26.763000,2026-01-03 11:45:16.787000,2026-01-04 14:44:46.663000,2026-01-08 13:38:14.993000,,On_Time,,Detractor,Bronze,intra_city,0,1,ServiceLift,Scheduled,Non Peak Days,11605.1400000000000000000000000,1.2000000000000000000000000,11605.1400000000000000000000000,3,0,0,2,1,0,0,0,6,No,No,16897.730000000000000,{Customer RNR: RNR; Service Related: Goods damaged; Service Related: Crew Behaviour / Hygiene},7.101895111,356,356,,Yes,true
2260400,14381,22879,Pune,8,284,Viman Nagar,Pune,8,283,Pune Nagar Road,completed,"1 Sofa Double, 1 Sofa 3 Seater ",Micro Shifting,Single-layer packing,2026-01-09 00:47:45.727000,2026-01-10 22:38:03.258000,2026-01-10 00:30:00.000000,2026-01-09 12:52:08.084000,2026-01-09 12:52:16.436000,2026-01-09 15:51:22.587000,2026-01-10 15:23:30.866000,2026-01-10 15:43:26.197000,2026-01-10 22:38:03.248000,,,1193,Detractor,Silver,intra_city,0,2,ServiceLift,Scheduled,Peak Days,1458.1500000000000000000000000,1.0000000000000000000000000,1458.1500000000000000000000000,5,0,1,3,1,0,0,2,14,Yes,No,6042.146000000000000,{Delay: Supervisor unreachable; Delay: Engaged in other order; Delay: Personal reasons; Supervisor Reject order: Family emergency; Supervisor Reject order: Engaged in other order},14.929013293,75,75,,Yes,true
2248401,12635,18442,Jaipur,7,302,Central Zone,Jaipur,7,302,Central Zone,completed,"1 Bed frame Double Bed, 6 Cartons Porter Carton Box, 4 Mattress Single Mattress, 6 Cartons Self Carton Box, 2 Bags Large suitcase, 1 Almirah/Wardrobe Small (0-3 feet wide), 1 Kitchen Utility Gas Cylinder, 1 Kitchen Utility Gas Stove, 1 Kitchen Utility Water purifier, 1 Kitchen Utility Microwave / OTG, 1 Bags Cabin/Small suitcase, 2 Bags Medium suitcase ",1 BHK Medium,Single-layer packing,2026-01-05 14:46:29.214000,2026-01-06 00:11:40.430000,2026-01-05 20:30:00.000000,2026-01-05 09:16:36.573000,2026-01-05 09:19:00.116000,2026-01-05 14:50:09.391000,2026-01-05 14:51:51.384000,2026-01-05 17:08:48.522000,2026-01-06 00:11:40.421000,,On_Time,,Detractor,Gold,intra_city,0,0,NoLift,Same Day,Non Peak Days,3712.0000000000000000000000000,,3712.0000000000000000000000000,0,0,0,0,0,0,0,0,0,,,,,0.03069596722,273,273,,No,false
2244142,14209,33047,Delhi,2,194,Ghaziabad,Delhi,2,27,Zone 12,completed,"10 Cartons Porter Carton Box, 10 Cartons Self Carton Box, 1 Almirah/Wardrobe Small (0-3 feet wide), 1 Accessories Mandir (Big) ",1 RK,Single-layer packing,2026-01-04 03:33:26.392000,2026-01-07 16:41:45.493000,2026-01-05 16:30:00.000000,2026-01-03 22:04:45.812000,2026-01-03 22:05:04.398000,2026-01-05 08:48:15.054000,2026-01-05 08:48:53.363000,2026-01-05 20:03:24.491000,2026-01-07 16:41:45.488000,,On_Time,,Detractor,GoldPlus,intra_city,0,2,ServiceLift,Scheduled,Non Peak Days,3208.8000000000000000000000000,0.9000000000000000000000000,3208.8000000000000000000000000,5,0,1,3,1,0,0,4,3,Yes,No,7565.074000000000000,{Changes in order requirement: Reschedule; Changes in order requirement: Changes in Material; Changes in order requirement: Changes in Material; Changes in order requirement: Changes in Material; Enquiry: Share Booking Details},0.3334926532,184,172,,Yes,false
2295915,9769,29119,Bangalore,3,182,Varthur,Bangalore,3,185,Marathalli,completed,"1 Bed frame Double Bed, 1 TV/Monitor 29"" to 43"", 1 Bed frame Single Bed, 15 Cartons Porter Carton Box, 1 AC/Cooler/Fan AC (Split), 1 Fridge Medium - 80 to 300 Ltrs, 1 Mattress Single Mattress, 1 Mattress Double Mattress, 1 Washing Machine Washing Machine, 1 Kitchen Utility Gas Stove, 1 Kitchen Utility Water purifier, 1 Chairs Office Chair, 1 Tables Study/Computer Table, 1 Accessories Shoe Rack ",1 BHK Big,"AC Installation (Split) for AC/Cooler/Fan (AC (Split)), TV Installation for TV/Monitor (29"" to 43""), TV Uninstallation for TV/Monitor (29"" to 43""), Single-layer packing, Dismantling and reassembly of basic furniture",2026-01-19 14:42:36.811000,2026-01-23 02:06:46.704000,2026-01-22 21:30:00.000000,2026-01-19 09:12:39.327000,2026-01-22 16:26:46.749000,2026-01-22 16:26:53.762000,2026-01-22 16:27:07.313000,2026-01-22 20:16:48.662000,2026-01-23 02:06:46.693000,,On_Time,,Detractor,GoldPlus,intra_city,0,0,ServiceLift,Scheduled,Non Peak Days,6973.8500000000000000000000000,1.0000000000000000000000000,6973.8500000000000000000000000,3,0,0,2,1,0,0,1,7,Yes,No,6011.050000000000000,{Customer RNR: RNR; Payment related: Refund Enquiry; Service Related: Unpacking not done},0.02082262388,426,426,,Yes,false
2339206,15339,27245,Bangalore,3,181,Hosur road,Bangalore,3,,,completed,"1 Bed frame Double Bed, 1 TV/Monitor 49"" to 55"", 25 Cartons Porter Carton Box, 1 AC/Cooler/Fan Cooler, 1 Mattress Double Mattress, 1 Almirah/Wardrobe Small (0-3 feet wide), 2 Kitchen Utility Gas Cylinder, 1 Kitchen Utility Water purifier, 1 Kitchen Utility Microwave / OTG, 2 Chairs Plastic/Folding Chair, 2 Chairs Bean bag / Baby Chair, 1 Tables Dressing Table, 1 Vehicle Bicycle, 1 Vehicle Bike, 1 Accessories Book Shelf, 1 Accessories Shoe Rack, 1 Home Utility Tub, 1 Home Utility Vacuum Cleaner, 1 Home Utility Ladder, 35 Home Utility Large plant, 25 Home Utility Small plant, 3 Home Utility Bucket, 2 Bags Medium suitcase, 1 Home Utility Clothes Stand ",3 BHK Small,"Water Purifier Uninstallation for Kitchen Utility (Water purifier), TV Installation for TV/Monitor (49"" to 55""), TV Uninstallation for TV/Monitor (49"" to 55""), Multi-layer packing, Unpacking all the packed items, Dismantling and reassembly of basic furniture",2026-01-29 19:39:18.400000,2026-02-21 13:48:00.991000,2026-01-31 17:30:00.000000,2026-01-29 14:17:07.729000,2026-01-30 08:07:17.434000,2026-01-31 10:13:29.363000,2026-01-31 10:15:06.875000,2026-01-31 23:27:31.000000,2026-02-21 13:48:00.979000,,On_Time,,Detractor,Gold,intra_city,3,0,ServiceLift,Scheduled,Peak Days,29772.1080000000000000000000000,1.2000000000000000000000000,29772.1080000000000000000000000,6,2,1,2,1,0,0,0,16,No,No,2456.406666666666667,{Changes in order requirement: Extra items; Customer RNR: RNR; Payment related: Online; Payment related: Underpayment; Service Related: Goods damaged; Service Related: Customer behaviour},20.437642859,782,817,,Yes,false
2236473,14500,34885,Mumbai,1,11,Zone 11,Mumbai,1,11,Zone 11,completed,"1 Bed frame Double Bed, 1 Sofa 3 Seater, 35 Cartons Porter Carton Box, 1 AC/Cooler/Fan Cooler, 1 Fridge Medium - 80 to 300 Ltrs, 2 Mattress Single Mattress, 1 Mattress Double Mattress, 2 Cartons Self Carton Box, 2 Almirah/Wardrobe Small (0-3 feet wide), 1 Washing Machine Washing Machine, 1 Kitchen Utility Gas Cylinder, 1 Kitchen Utility Gas Stove, 2 Chairs Plastic/Folding Chair, 1 Chairs Office Chair, 1 Kitchen Utility Utensil Rack, 1 Chairs Bean bag / Baby Chair, 1 Tables Study/Computer Table, 1 Vehicle Bicycle, 1 Accessories Shoe Rack ",2 BHK Big,"Single-layer packing, Unpacking all the packed items, Dismantling and reassembly of basic furniture",2026-01-02 15:59:31.415000,2026-01-03 22:32:21.801000,2026-01-03 16:30:00.000000,2026-01-02 13:01:11.568000,2026-01-03 10:03:07.203000,2026-01-03 11:03:50.563000,2026-01-03 11:05:38.087000,2026-01-03 17:00:33.838000,2026-01-03 22:32:21.794000,,On_Time,,Detractor,Bronze,intra_city,3,1,NoLift,Scheduled,Peak Days,7030.3630000000000000000000000,1.1000000000000000000000000,7330.3630000000000000000000000,2,0,0,1,1,0,0,0,5,No,No,65.310000000000000,{Changes in order requirement: Changes in Material},,620,671,,Yes,true
2252532,14188,22471,Mumbai,1,37,Zone 05,Mumbai,1,37,Zone 05,completed,1 Almirah/Wardrobe Small (0-3 feet wide) ,Micro Shifting,Extra Labour,2026-01-06 18:37:11.792000,2026-01-07 01:30:03.080000,2026-01-06 23:30:00.000000,2026-01-06 13:07:29.913000,2026-01-06 13:12:31.689000,2026-01-06 18:10:52.193000,2026-01-06 18:12:36.946000,2026-01-06 19:59:43.454000,2026-01-07 01:30:03.077000,,On_Time,,Detractor,GoldPlus,intra_city,2,2,NoLift,Same Day,Non Peak Days,1929.0500000000000000000000000,1.0000000000000000000000000,1929.0500000000000000000000000,2,0,1,0,1,0,0,0,1,No,No,3205.940000000000000,{Changes in order requirement: Complex material; Customer RNR: RNR},0.0354999447,30,30,,Yes,false
2247674,73,206,Bangalore,3,181,Hosur road,Bangalore,3,69,Central,completed,"5 Cartons Self Carton Box, 1 Bags Large suitcase, 1 Accessories Book Shelf, 2 Bags Cabin/Small suitcase, 2 Bags Medium suitcase ",Micro Shifting,Single-layer packing,2026-01-05 00:11:32.963000,2026-01-05 15:49:04.491000,2026-01-05 12:30:00.000000,2026-01-04 22:31:12.796000,2026-01-04 22:38:31.327000,2026-01-05 06:44:38.993000,2026-01-05 07:13:59.913000,2026-01-05 08:02:41.658000,2026-01-05 15:49:04.487000,,On_Time,,Detractor,GoldPlus,intra_city,3,0,NoLift,Same Day,Non Peak Days,1488.1000000000000000000000000,0.9000000000000000000000000,1488.1000000000000000000000000,2,0,0,1,1,0,0,0,1,No,No,200.350000000000000,{Changes in order requirement: Changes in Material; Service Related: Crew Behaviour / Hygiene},2.883842657,55,47,,Yes,true
2336662,473,35567,Mumbai,1,9,Zone 02,Mumbai,1,36,Zone 04,completed,"1 TV/Monitor 29"" to 43"", 1 Sofa 3 Seater, 10 Cartons Porter Carton Box, 1 Fridge Large 300-450 Ltrs, 1 Washing Machine Washing Machine, 1 Kitchen Utility Gas Stove, 6 Chairs Dining Table Chairs, 1 Chairs Rocking Chair, 1 Tables Dining Table, 2 Accessories Shoe Rack, 1 Accessories Mandir (Big), 1 Home Utility Vacuum Cleaner, 6 Home Utility Small plant, 3 Home Utility Bucket, 4 Bags Medium suitcase ",1 BHK Big,Single-layer packing,2026-01-29 04:13:04.533000,2026-01-29 23:22:29.698000,2026-01-29 17:30:00.000000,2026-01-28 22:50:52.442000,2026-01-29 08:25:44.521000,2026-01-29 09:32:19.033000,2026-01-29 11:33:40.802000,2026-01-29 17:49:52.212000,2026-01-29 23:22:29.692000,,On_Time,,Detractor,Gold,intra_city,0,1,ServiceLift,Same Day,Peak Days,4317.4000000000000000000000000,0.9000000000000000000000000,4317.4000000000000000000000000,1,0,0,0,1,0,0,0,0,No,No,693.020000000000000,{},13.304812393,407,407,,Yes,false
2301304,9442,12926,Mumbai,1,8,Zone 07,Mumbai,1,8,Zone 07,completed,"1 Bed frame Double Bed, 1 TV/Monitor 29"" to 43"", 1 Sofa 5 Seater, 1 Fridge Medium - 80 to 300 Ltrs, 1 Mattress Double Mattress, 2 Cartons Self Carton Box, 1 Almirah/Wardrobe Big (6-9 feet wide), 1 Kitchen Utility Gas Stove, 1 Tables Center Table, 1 Home Utility Decorative Item, 1 Home Utility Small plant, 5 Bags Cabin/Small suitcase ",1 BHK Big,,2026-01-20 20:50:34.241000,2026-01-21 15:29:22.171000,2026-01-20 22:30:00.000000,2026-01-20 15:21:18.268000,2026-01-20 16:20:44.218000,2026-01-20 16:35:30.200000,2026-01-20 16:37:12.592000,2026-01-20 22:30:40.931000,2026-01-21 15:29:22.164000,,On_Time,,Detractor,Bronze,intra_city,0,0,ServiceLift,Same Day,Non Peak Days,3303.0000000000000000000000000,0.9000000000000000000000000,3303.0000000000000000000000000,5,2,0,2,1,0,0,2,4,Yes,No,106.012000000000000,{Cancellation: Customer wants to add Extra material in same Quotation; Changes in order requirement: Extra items; Customer RNR: RNR; Payment related: Online; Payment related: Online},0.1232567298,341,391,,Yes,false
2320769,100,33702,Bangalore,3,180,Nagawara,Bangalore,3,184,Yeshwanthpur-peenya,completed,"2 Sofa Single, 1 TV/Monitor Upto 28"", 1 Sofa 3 Seater, 2 Bed frame Single Bed, 5 Cartons Porter Carton Box, 1 Fridge Medium - 80 to 300 Ltrs, 2 Mattress Single Mattress, 1 Mattress Double Mattress, 1 Almirah/Wardrobe Small (0-3 feet wide), 1 Washing Machine Washing Machine, 1 Kitchen Utility Gas Cylinder, 1 Kitchen Utility Gas Stove, 1 Kitchen Utility Water purifier, 2 Chairs Plastic/Folding Chair, 1 Chairs Dining Table Chairs, 1 Tables Bed Side Table, 1 Tables Dining Table, 1 Tables Coffee Table, 1 Accessories Shoe Rack, 3 Home Utility Bucket, 2 Bags Medium suitcase ",1 BHK Big,"Water Purifier Uninstallation for Kitchen Utility (Water purifier), TV Uninstallation for TV/Monitor (Upto 28""), Single-layer packing",2026-01-25 17:16:28.282000,2026-01-26 21:27:22.359000,2026-01-26 16:30:00.000000,2026-01-25 11:46:55.180000,2026-01-26 10:22:05.547000,2026-01-26 10:22:09.468000,2026-01-26 11:16:00.839000,2026-01-26 15:08:57.471000,2026-01-26 21:27:22.353000,,On_Time,,Detractor,GoldPlus,intra_city,2,0,NoLift,Scheduled,Non Peak Days,5800.0000000000000000000000000,1.0000000000000000000000000,5800.0000000000000000000000000,1,0,0,0,1,0,0,0,1,No,No,242.650000000000000,{Enquiry: Share Vendor Details},14.503191555,443,443,,No,false
2240530,10310,14374,Mumbai,1,9,Zone 02,Mumbai,1,35,Zone 03,completed,"3 Cartons Porter Carton Box, 2 Mattress Double Mattress, 5 Cartons Self Carton Box, 1 Bags Large suitcase, 1 Almirah/Wardrobe Medium (3-6 feet wide), 1 Kitchen Utility Gas Stove, 1 Home Utility Iron Board, 1 Accessories Mandir (Big), 1 Home Utility Tub, 1 Home Utility Small plant, 2 Home Utility Medium plant, 1 Home Utility Bucket, 3 Bags Cabin/Small suitcase, 3 Bags Medium suitcase ",1 BHK Small,Multi-layer packing,2026-01-03 16:18:42.659000,2026-01-03 21:23:16.831000,2026-01-03 18:30:00.000000,2026-01-03 10:51:19.430000,2026-01-03 10:51:40.807000,2026-01-03 11:44:57.233000,2026-01-03 12:17:17.680000,2026-01-03 13:24:43.792000,2026-01-03 21:23:16.824000,,On_Time,,Detractor,Bronze,intra_city,0,0,ServiceLift,Same Day,Peak Days,3490.6000000000000000000000000,1.2000000000000000000000000,3490.6000000000000000000000000,3,0,0,2,1,0,0,0,3,No,No,2726.820000000000000,{Payment related: Extra amount collected; Service Related: Add on service pending},3.412734678,211,221,,Yes,false
2298577,3110,36268,Chennai,5,117,RedHills,Chennai,5,119,Tambaram,completed,"1 Bed frame Double Bed, 2 TV/Monitor 29"" to 43"", 1 Sofa Double, 10 Cartons Porter Carton Box, 7 Gunny bag Gunny Bags, 1 AC/Cooler/Fan AC (Split), 1 AC/Cooler/Fan Table Fan, 1 Fridge Medium - 80 to 300 Ltrs, 1 Mattress Double Mattress, 1 Mattress Double Mattress, 5 Cartons Self Carton Box, 1 Almirah/Wardrobe Medium (3-6 feet wide), 1 Washing Machine Washing Machine, 1 Kitchen Utility Gas Cylinder, 1 Kitchen Utility Gas Stove, 1 Kitchen Utility Water purifier, 3 Chairs Plastic/Folding Chair, 3 Kitchen Utility Utensil Rack, 1 Tables Center Table, 1 Vehicle Scooter, 1 Accessories TV Stand/Trolley, 1 Home Utility Tub, 1 Home Utility Bucket, 1 Bags Cabin/Small suitcase ",2 BHK Medium,"Single-layer packing, Dismantling and reassembly of basic furniture",2026-01-19 23:53:18.509000,2026-01-25 02:28:03.180000,2026-01-24 02:30:00.000000,2026-01-23 10:21:09.644000,2026-01-23 21:22:55.150000,2026-01-23 21:23:02.988000,2026-01-23 21:23:46.469000,2026-01-24 20:21:50.086000,2026-01-25 02:28:03.173000,,On_Time,,Detractor,Bronze,intra_city,2,0,NoLift,Scheduled,Non Peak Days,7175.1000000000000000000000000,0.9000000000000000000000000,7175.1000000000000000000000000,8,1,1,5,1,0,0,1,6,Yes,No,1457.190000000000000,{Cancellation: Vendor Refused; Cancellation: vendor unassigned; Changes in order requirement: Reschedule; Changes in order requirement: Reschedule; Customer RNR: RNR; Rejection of Order: Accepted by mistake; Service Related: Crew Behaviour / Hygiene; Supervisor Reject order: Family emergency},0.2353253849,570,606,,Yes,true
2264111,12889,19160,Delhi,2,27,Zone 12,Delhi,2,2,No Entry Zone,completed,"7 Cartons Porter Carton Box, 1 Bags Large suitcase, 1 Kitchen Utility Gas Cylinder, 1 Kitchen Utility Gas Stove, 1 Vehicle Bicycle, 1 Accessories Shoe Rack, 1 Home Utility Bucket, 1 Bags Cabin/Small suitcase, 2 Bags Medium suitcase ",Micro Shifting,Single-layer packing,2026-01-10 02:23:14.822000,2026-01-11 01:24:21.009000,2026-01-10 14:30:00.000000,2026-01-09 21:09:13.280000,2026-01-10 07:22:00.833000,2026-01-10 07:22:07.733000,2026-01-10 08:55:04.480000,2026-01-10 14:56:23.659000,2026-01-11 01:24:21.001000,,On_Time,,Detractor,Bronze,intra_city,0,0,ServiceLift,Same Day,Non Peak Days,2523.8000000000000000000000000,1.2000000000000000000000000,2523.8000000000000000000000000,3,0,0,2,1,0,0,1,6,Yes,No,842.000000000000000,{Cancellation: Society Restriction / No Entry; Customer RNR: RNR; Payment related: Online},5.532737587,81,102,,Yes,false
2271332,7147,31538,Kolkata,9,300,South Zone,Kolkata,9,,,completed,"1 Bed frame Double Bed, 1 Bed frame Double Bed, 1 TV/Monitor 29"" to 43"", 1 Bed frame Single Bed, 15 Cartons Porter Carton Box, 2 AC/Cooler/Fan Cooler, 5 AC/Cooler/Fan Ceiling Fan, 1 Fridge Medium - 80 to 300 Ltrs, 1 Mattress Single Mattress, 1 Mattress Single Mattress, 2 Mattress Double Mattress, 2 Mattress Double Mattress, 2 Bags Large suitcase, 1 Almirah/Wardrobe Small (0-3 feet wide), 2 Almirah/Wardrobe Medium (3-6 feet wide), 2 Kitchen Utility Gas Cylinder, 1 Kitchen Utility Gas Stove, 1 Kitchen Utility Microwave / OTG, 8 Chairs Plastic/Folding Chair, 1 Tables Bed Side Table, 1 Tables Dining Table, 1 Tables Dressing Table, 4 Home Utility Lamp, 10 Home Utility Decorative Item, 1 Accessories TV Stand/Trolley, 1 Accessories Book Shelf, 1 Accessories Shoe Rack, 1 Accessories Mandir (Big), 1 Home Utility Dish Antenna, 1 Home Utility Ladder, 6 Home Utility Large plant, 1 Others Piano/Guitar, 10 Home Utility Small plant, 8 Home Utility Medium plant, 3 Home Utility Bucket, 2 Bags Cabin/Small suitcase, 2 Bags Medium suitcase, 1 Home Utility Clothes Stand ",3 BHK Big,"TV Installation for TV/Monitor (29"" to 43""), TV Uninstallation for TV/Monitor (29"" to 43""), Multi-layer packing, Unpacking all the packed items, Dismantling and reassembly of basic furniture",2026-01-11 23:00:38.123000,2026-02-02 22:48:59.322000,2026-01-30 14:30:00.000000,2026-01-23 11:34:23.983000,2026-01-30 08:42:59.771000,2026-01-30 08:43:04.106000,2026-01-30 08:45:13.950000,,2026-02-02 22:48:59.304000,,On_Time,,Detractor,Bronze,intra_city,3,3,NoLift,Scheduled,Peak Days,16413.0000000000000000000000000,,16413.0000000000000000000000000,6,0,0,5,1,0,0,3,15,Yes,No,70.076666666666667,"{Changes in order requirement: Changes in Material; Changes in order requirement: Reschedule; Enquiry: Share Booking Details; Service Related: Add on Services related issue (Electrician, carpenter, etc); Service Related: Crew Behaviour / Hygiene}",0.01291517958,848,1065,,Yes,false
